,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,dog_personality,dog_stage,rating,favorite_count,retweet_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
393,790987426131050500,,,2016-10-25 18:44:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,https://twitter.com/dog_rates/status/790987426131050500/photo/1,12.0,10,Misty,,,,,,,1.2,11089,2483,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1.0,cocker_spaniel,0.349195,True,flat-coated_retriever,0.309535,True,Newfoundland,0.104768,True
394,790946055508652032,,,2016-10-25 16:00:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,https://twitter.com/dog_rates/status/790946055508652032/photo/1,12.0,10,Betty,,,,puppo,puppo,,1.2,18601,5496,,,,,,,,,,,
395,790698755171364864,,,2016-10-24 23:37:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,https://twitter.com/dog_rates/status/790698755171364864/photo/1,12.0,10,Mosby,,,,,,,1.2,9158,2203,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1.0,Bernese_mountain_dog,0.996541,True,EntleBucher,0.00105698,True,Appenzeller,0.000997907,True
396,790581949425475584,,,2016-10-24 15:53:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",11.0,10,Duke,,,,,,,1.1,22473,8183,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2.0,refrigerator,0.998886,False,malinois,0.000152999,True,kelpie,0.000130817,True
397,790337589677002753,,,2016-10-23 23:42:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,https://twitter.com/dog_rates/status/790337589677002753/photo/1,12.0,10,Maggie,,,,,,,1.2,8740,2167,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1.0,Pembroke,0.658808,True,Cardigan,0.153096,True,toy_terrier,0.102299,True
398,790277117346975746,,,2016-10-23 19:42:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,https://twitter.com/dog_rates/status/790277117346975746/photo/1,11.0,10,Bruce,,,,,,,1.1,14081,3732,,,,,,,,,,,
399,789986466051088384,,,2016-10-23 00:27:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,https://twitter.com/dog_rates/status/789986466051088384/photo/1,12.0,10,Happy,,,,,,,1.2,10369,2704,,,,,,,,,,,
400,789903600034189313,,,2016-10-22 18:57:48,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Ralphy. His dreams were just shattered. Poor pupper. 13/10 it'll be ok Ralphy https://t.co/P0kSN6rT6H,https://vine.co/v/5wPT1aBxPQZ,13.0,10,Ralphy,,,pupper,,pupper,,1.3,11673,4858,,,,,,,,,,,
401,789628658055020548,,,2016-10-22 00:45:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,https://twitter.com/dog_rates/status/789628658055020548/photo/1,13.0,10,Eli,,,,,,,1.3,8448,2080,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1.0,chow,0.260702,True,cougar,0.0881427,False,Pomeranian,0.0798831,True
402,789599242079838210,,,2016-10-21 22:48:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",12.0,10,Brownie,,,,,,,1.2,7620,2279,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2.0,Chesapeake_Bay_retriever,0.8788219999999999,True,beagle,0.0185703,True,Labrador_retriever,0.0174985,True
403,789530877013393408,,,2016-10-21 18:16:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",12.0,10,Rizzy,,,,,,,1.2,13188,3942,,,,,,,,,,,
404,789268448748703744,,,2016-10-21 00:53:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,https://twitter.com/dog_rates/status/789268448748703744/photo/1,10.0,10,Stella,,,,,,,1.0,10196,3014,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1.0,malamute,0.81286,True,Siberian_husky,0.120853,True,Eskimo_dog,0.0242693,True
405,789137962068021249,,,2016-10-20 16:15:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",12.0,10,Bo,,,,,,,1.2,10875,3244,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2.0,Chihuahua,0.746135,True,Pekinese,0.0703834,True,Pembroke,0.0492369,True
406,788908386943430656,,,2016-10-20 01:03:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",https://twitter.com/dog_rates/status/788908386943430656/photo/1,11.0,10,Lucy,,,,,,,1.1,30653,14409,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1.0,remote_control,0.8815379999999999,False,oscilloscope,0.0355131,False,golden_retriever,0.0340897,True
407,788765914992902144,,,2016-10-19 15:37:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,https://twitter.com/dog_rates/status/788765914992902144/photo/1,12.0,10,Butter,,,,,,,1.2,30658,12014,,,,,,,,,,,
408,788412144018661376,,,2016-10-18 16:11:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",11.0,10,Dexter,,,,,,,1.1,16060,5990,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1.0,golden_retriever,0.805238,True,Labrador_retriever,0.113798,True,Brittany_spaniel,0.0385587,True
409,788150585577050112,,,2016-10-17 22:51:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",13.0,10,Leo,,,,,,,1.3,6865,1510,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3.0,chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True
410,787810552592695296,,,2016-10-17 00:20:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",11.0,10,Frank,,,,,,,1.1,9717,3540,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2.0,pug,0.362835,True,French_bulldog,0.221864,True,English_setter,0.0804183,True
411,787717603741622272,,,2016-10-16 18:11:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",13.0,10,Tonks,,,,puppo,puppo,,1.3,11416,3240,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3.0,German_shepherd,0.992339,True,malinois,0.00492039,True,kelpie,0.0008528019999999999,True
412,787397959788929025,,,2016-10-15 21:01:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,https://twitter.com/dog_rates/status/787397959788929025/photo/1,11.0,10,Moose,,,,,,,1.1,12120,3300,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1.0,Chihuahua,0.900483,True,toy_terrier,0.0210845,True,miniature_pinscher,0.019484,True
413,787322443945877504,,,2016-10-15 16:01:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,https://twitter.com/dog_rates/status/787322443945877504/photo/1,10.0,10,Lincoln,,,,,,,1.0,8726,2032,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1.0,seat_belt,0.747739,False,golden_retriever,0.105703,True,dingo,0.0172568,False
414,786963064373534720,,,2016-10-14 16:13:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12.0,10,Rory,,,,,,,1.2,29725,9327,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1.0,golden_retriever,0.915303,True,Saluki,0.0462126,True,Labrador_retriever,0.0375041,True
415,786709082849828864,,,2016-10-13 23:23:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",https://twitter.com/dog_rates/status/786709082849828864/photo/1,75.0,10,Logan,,,,,,,7.5,20296,7069,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1.0,Pomeranian,0.467321,True,Persian_cat,0.122978,False,chow,0.102654,True
416,786595970293370880,,,2016-10-13 15:54:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11.0,10,Dale,,,,,,,1.1,10497,3601,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1.0,Pembroke,0.709512,True,Cardigan,0.28717800000000004,True,chow,0.000570176,True
417,786363235746385920,,,2016-10-13 00:29:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",13.0,10,Rizzo,doggo,,,,doggo,,1.3,12189,4072,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1.0,golden_retriever,0.929266,True,Labrador_retriever,0.0628667,True,Saluki,0.00215669,True
418,786286427768250368,,,2016-10-12 19:24:27,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Arnie. He's afraid of his own bark. 12/10 would comfort https://t.co/ObT2tSxXit,https://vine.co/v/5XH0WqHwiFp,12.0,10,Arnie,,,,,,,1.2,8930,3352,,,,,,,,,,,
419,786233965241827333,,,2016-10-12 15:55:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,https://twitter.com/dog_rates/status/786233965241827333/photo/1,11.0,10,Mattie,,,,,,,1.1,17178,5571,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1.0,Labrador_retriever,0.478193,True,schipperke,0.224817,True,Staffordshire_bullterrier,0.0773956,True
420,785927819176054784,,,2016-10-11 19:39:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,https://twitter.com/dog_rates/status/785927819176054784/photo/1,12.0,10,Lucy,,,,,,,1.2,12696,3652,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1.0,teddy,0.97207,False,toy_poodle,0.00849262,True,chow,0.00288271,True
421,785872687017132033,,,2016-10-11 16:00:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,https://twitter.com/dog_rates/status/785872687017132033/video/1,12.0,10,Rusty,,,,,,,1.2,7489,2130,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1.0,Great_Pyrenees,0.392108,True,golden_retriever,0.198358,True,Pekinese,0.143328,True
422,785639753186217984,,,2016-10-11 00:34:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,"https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://twitter.com/dog_rates/status/785639753186217984/photo/1",10.0,10,Pinot,doggo,,pupper,,doggopupper,"doggo, pupper",1.0,8735,2561,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1.0,porcupine,0.978042,False,sea_urchin,0.0061063,False,echidna,0.00544197,False
423,785533386513321988,,,2016-10-10 17:32:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",11.0,10,Dallas,,,,,,,1.1,10183,2334,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2.0,miniature_pinscher,0.436023,True,black-and-tan_coonhound,0.258049,True,Rottweiler,0.145231,True
424,785264754247995392,,,2016-10-09 23:44:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,https://twitter.com/dog_rates/status/785264754247995392/photo/1,12.0,10,Doc,,,,,,,1.2,8128,1911,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1.0,teddy,0.6748930000000001,False,cradle,0.0567396,False,chow,0.056137,True
425,785170936622350336,,,2016-10-09 17:31:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",11.0,10,Hero,,,,,,,1.1,13491,5639,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2.0,seat_belt,0.891193,False,Eskimo_dog,0.0274944,True,Samoyed,0.0195303,True
426,784826020293709826,,,2016-10-08 18:41:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,https://twitter.com/dog_rates/status/784826020293709826/photo/1,13.0,10,Rusty,,,,,,,1.3,11310,3712,,,,,,,,,,,
427,784517518371221505,,,2016-10-07 22:15:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",11.0,10,Frankie,,,,,,,1.1,10039,2970,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2.0,malamute,0.757764,True,Eskimo_dog,0.151248,True,Siberian_husky,0.08484019999999999,True
428,784431430411685888,,,2016-10-07 16:33:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12.0,10,Stormy,,,,,,,1.2,6329,1491,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1.0,miniature_poodle,0.744819,True,toy_poodle,0.243192,True,standard_poodle,0.0109202,True
429,784183165795655680,,,2016-10-07 00:06:50,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,https://vine.co/v/5ghHLBMMdlV,12.0,10,Reginald,,,,puppo,puppo,,1.2,22513,9374,,,,,,,,,,,
430,784057939640352768,,,2016-10-06 15:49:14,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC,https://vine.co/v/5gKxeUpuKEr,12.0,10,Balto,,,,,,,1.2,33505,12953,,,,,,,,,,,
431,783839966405230592,,,2016-10-06 01:23:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,"https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1",13.0,10,Riley,,,,,,,1.3,33689,12643,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1.0,quilt,0.333739,False,Siamese_cat,0.136245,False,three-toed_sloth,0.117464,False
432,783821107061198850,,,2016-10-06 00:08:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",12.0,10,Mairi,,,,,,,1.2,8209,2269,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1.0,Lakeland_terrier,0.26565900000000003,True,golden_retriever,0.196414,True,standard_poodle,0.133534,True
433,783695101801398276,,,2016-10-05 15:47:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",12.0,10,Loomis,,,,,,,1.2,11650,3737,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3.0,chow,0.314265,True,golden_retriever,0.300435,True,Australian_terrier,0.0494869,True
434,783466772167098368,,,2016-10-05 00:40:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",11.0,10,Finn,,,,,,,1.1,9468,2608,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1.0,Chihuahua,0.789,True,miniature_pinscher,0.115916,True,toy_terrier,0.0362939,True
435,783391753726550016,,,2016-10-04 19:42:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",13.0,10,Godi,,,,,,,1.3,18908,6441,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4.0,Norwegian_elkhound,0.87713,True,cairn,0.0862406,True,keeshond,0.0110191,True
436,783334639985389568,,,2016-10-04 15:55:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12.0,10,Dave,,,,,,,1.2,32651,13616,,,,,,,,,,,
437,783085703974514689,,,2016-10-03 23:25:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1",11.0,10,Earl,,,,,,,1.1,9112,2565,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1.0,Chesapeake_Bay_retriever,0.240602,True,Airedale,0.164088,True,boxer,0.134506,True
438,782969140009107456,,,2016-10-03 15:42:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",12.0,10,Cali,,,,,,,1.2,26949,8521,,,,,,,,,,,
439,782747134529531904,,,2016-10-03 01:00:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,https://twitter.com/dog_rates/status/782747134529531904/photo/1,11.0,10,Deacon,doggo,,,,doggo,,1.1,8310,1604,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1.0,golden_retriever,0.560699,True,otterhound,0.199482,True,clumber,0.0406818,True
440,782722598790725632,,,2016-10-02 23:23:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",https://twitter.com/dog_rates/status/782722598790725632/photo/1,10.0,10,Penny,,,,,,,1.0,19250,6238,,,,,,,,,,,
441,782598640137187329,,,2016-10-02 15:10:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,https://twitter.com/dog_rates/status/782598640137187329/photo/1,11.0,10,Timmy,,,,,,,1.1,8694,2184,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1.0,malamute,0.8408709999999999,True,Tibetan_mastiff,0.140516,True,Eskimo_dog,0.0120116,True
442,782305867769217024,,,2016-10-01 19:47:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",12.0,10,Sampson,doggo,,,,doggo,,1.2,18630,6470,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1.0,briard,0.5044270000000001,True,soft-coated_wheaten_terrier,0.390678,True,Lhasa,0.0345955,True
443,781955203444699136,,,2016-09-30 20:33:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,https://twitter.com/dog_rates/status/781955203444699136/photo/1,11.0,10,Chipson,,,,,,,1.1,12357,3920,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,1.0,pool_table,0.179568,False,dining_table,0.154396,False,microwave,0.0336905,False
444,781655249211752448,,,2016-09-30 00:41:48,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/LOKrNo0OM7,https://vine.co/v/5rt6T3qm7hL,11.0,10,Combo,doggo,,,,doggo,,1.1,4466,1314,,,,,,,,,,,
